,Company,Type,Country,City,Population,Latitude,Longitude
708,H & M,Mode,China,Ji’an,4956600.0,43.487275,-1.4998228
709,H & M,Mode,Egypt,Alexandria,4870000.0,38.8048566,-77.04653
710,H & M,Mode,China,Pingdingshan,4838000.0,33.7356341,113.3227127
711,H & M,Mode,China,Huai’an,4799889.0,31.8222687,117.2162595
712,H & M,Mode,China,Xinpu,4790000.0,27.6425,111.664444
713,H & M,Mode,China,Chenzhou,4754600.0,25.7733598,113.0094337
714,H & M,Mode,China,Jiujiang,4728778.0,29.6882604,115.9721115
715,H & M,Mode,United States,Boston,4688346.0,42.3561704,-71.0589286
716,H & M,Mode,China,Changzhou,4592431.0,31.729464,119.9379709
717,H & M,Mode,Spain,Barcelona,4588000.0,41.4051338,2.1905857
718,H & M,Mode,China,Wuxi,4580000.0,31.577706,120.2983725
719,H & M,Mode,China,Dalian,4480000.0,56.5278708,16.392166612719393
720,H & M,Mode,China,Harbin,4458000.0,22.2916371,114.1963496
721,H & M,Mode,South Africa,Johannesburg,4434827.0,-26.0144258,28.1065482
722,H & M,Mode,China,Yiyang,4420700.0,28.5562003,112.3497606
723,H & M,Mode,Morocco,Casablanca,4370000.0,40.47543205,-3.430148103484539
724,H & M,Mode,China,Guiyang,4365000.0,26.579894,106.7155477
725,H & M,Mode,Turkey,İzmir,4320519.0,38.4745277,27.0745029
726,H & M,Mode,China,Wenzhou,4310000.0,50.1080551,8.6606313
727,H & M,Mode,Mexico,Monterrey,4295000.0,25.6375571,-100.3131814
728,H & M,Mode,United States,Phoenix,4219697.0,14.71510335,120.95222193139205
729,H & M,Mode,China,Yanjiang,4217000.0,26.4219422,112.3906195
730,H & M,Mode,China,Xiamen,4110000.0,25.5127685,112.0772742
731,H & M,Mode,China,Zhuzhou,4028500.0,27.7009794,113.1380117
732,H & M,Mode,Jordan,Amman,4007526.0,31.9643265,35.9088892
733,H & M,Mode,Saudi Arabia,Jeddah,3976000.0,25.3386503,55.3900427
734,H & M,Mode,China,Loudi,3941300.0,27.6995215,111.9890658
735,H & M,Mode,China,Qingyuan,3874000.0,28.1224069,112.9832267
736,H & M,Mode,China,Wuhu,3842100.0,22.3088886,114.1833892
737,H & M,Mode,United States,Seattle,3789215.0,47.6638759,-122.2996669
738,H & M,Mode,Japan,Yokohama,3757630.0,35.5181015,139.5660103
739,H & M,Mode,China,Guang’an,3723000.0,22.5388208,114.054889
740,H & M,Mode,China,Hanzhong,3700000.0,25.0427698,121.5074785
741,H & M,Mode,Germany,Berlin,3644826.0,52.5085072,13.3058401
742,H & M,Mode,China,Anshan,3645884.0,26.6941147,110.9207574
743,H & M,Mode,China,Chengde,3610000.0,28.12295185,112.96629563208856
744,H & M,Mode,United States,San Francisco,3592294.0,37.7273052,-122.4771986
745,H & M,Mode,China,Suining,3556000.0,26.5854939,110.1511319
746,H & M,Mode,Canada,Montréal,3519595.0,45.499834,-73.572831
747,H & M,Mode,United States,Detroit,3506126.0,42.334966,-83.0496775
748,H & M,Mode,"Korea, South",Busan,3453198.0,35.17221375,129.06508801005083
749,H & M,Mode,Algeria,Algiers,3415811.0,36.74529805,3.0600671500000036
750,H & M,Mode,China,Taiyuan,3398000.0,37.8847537,112.5549243
751,H & M,Mode,China,Shiyan,3398000.0,25.64196,112.347458
752,H & M,Mode,China,Chaoyang,3370000.0,43.8891305,125.3168131
753,H & M,Mode,China,Siping,3300000.0,28.696245,111.2941572
754,H & M,Mode,China,Zhongshan,3260000.0,23.1290658,113.2772523
755,H & M,Mode,United States,San Diego,3220118.0,32.5427876,-117.03793752264505
756,H & M,Mode,China,Ürümqi,3112559.0,43.8190059,87.5838576
757,H & M,Mode,China,Tongren,3093204.0,27.6388183,109.4771612
758,H & M,Mode,India,Jaipur,3073350.0,25.3595858,55.3937788
759,H & M,Mode,China,Xinzhou,3067501.0,26.4391496,113.420169
760,H & M,Mode,Ethiopia,Addis Ababa,3041002.0,9.0107934,38.7612525
761,H & M,Mode,China,Meishan,3020000.0,27.9498479,111.2746596
762,H & M,Mode,Brazil,Brasília,3015268.0,-27.4610506,-59.0214568
763,H & M,Mode,Iran,Mashhad,3001184.0,32.0231645,34.76675665
764,H & M,Mode,China,Jinzhou,3000000.0,28.2883,112.646
765,H & M,Mode,Kuwait,Kuwait City,2989000.0,29.3797091,47.9735629
766,H & M,Mode,United States,Minneapolis,2977172.0,44.9477435,-93.2980815
767,H & M,Mode,Ukraine,Kyiv,2963199.0,50.5045891,30.4138527
768,H & M,Mode,Yemen,Sanaa,2957000.0,25.3551443,55.3828227
769,H & M,Mode,Philippines,Quezon City,2936116.0,14.6527329,121.0358801
770,H & M,Mode,China,Dingxi,2930000.0,28.7197519,113.65573381477505
771,H & M,Mode,"Korea, South",Incheon,2913024.0,37.4062641,126.683211
772,H & M,Mode,Turkey,Bursa,2901396.0,49.8089424,8.6574475
773,H & M,Mode,United States,Tampa,2908063.0,27.964136,-82.521471
774,H & M,Mode,United Kingdom,Birmingham,2897303.0,52.4790565,-1.8957825437635072
775,H & M,Mode,Brazil,Salvador,2886698.0,45.15678145,5.733020521566856
776,H & M,Mode,China,Xiangtan,2881500.0,27.8328352,112.9388078
777,H & M,Mode,United States,Denver,2876625.0,39.7438522,-104.9908897
778,H & M,Mode,Italy,Rome,2872800.0,41.8600183,12.5571258
779,H & M,Mode,Nigeria,Kano,2828861.0,38.2251793,140.8766525
780,H & M,Mode,Taiwan,Taichung,2803894.0,24.1527839,120.6849939
781,H & M,Mode,Taiwan,Kaohsiung,2773533.0,22.5952909,120.3082985
782,H & M,Mode,Ecuador,Guayaquil,2723665.0,-26.766427,-60.439004
783,H & M,Mode,United Kingdom,Manchester,2705000.0,53.482377,-2.241383
784,H & M,Mode,China,Baotou,2700000.0,25.8720455,109.7756585
785,H & M,Mode,Taiwan,Taipei,2684567.0,25.0427698,121.5074785
786,H & M,Mode,China,Nanping,2690000.0,29.0653,111.685
787,H & M,Mode,Nigeria,Ibadan,2628000.0,9.0295766,7.4820014
788,H & M,Mode,Dominican Republic,Santo Domingo,2581827.0,14.2429037,121.0575369
789,H & M,Mode,China,Xuanzhou,2580000.0,27.0961,112.747
790,H & M,Mode,United States,Brooklyn,2559903.0,40.6907449,-73.985152
791,H & M,Mode,Colombia,Medellín,2529403.0,39.9650873,-4.8354212
792,Uniqlo,Mode,Japan,Tokyo,37977000.0,35.7121114,139.4169422
793,Uniqlo,Mode,Indonesia,Jakarta,34540000.0,-6.2246228,106.8233627
794,Uniqlo,Mode,Philippines,Manila,23088000.0,14.6176191,120.9864293
795,Uniqlo,Mode,China,Shanghai,22120000.0,31.2026424,121.387568
796,Uniqlo,Mode,"Korea, South",Seoul,21794000.0,37.5138316,127.1052553
797,Uniqlo,Mode,China,Guangzhou,20902000.0,23.1274154,113.2640018
798,Uniqlo,Mode,China,Beijing,19433000.0,39.7861574,116.3197407
799,Uniqlo,Mode,United States,New York,18713220.0,40.8662627,-73.82944
800,Uniqlo,Mode,Russia,Moscow,17125000.0,55.7522596,37.595584
801,Uniqlo,Mode,Thailand,Bangkok,17066000.0,13.8163174,100.5601384
802,Uniqlo,Mode,China,Shenzhen,15929000.0,22.5367964,114.0481524
803,Uniqlo,Mode,Bangladesh,Dhaka,15443000.0,23.7390365,90.383145
804,Uniqlo,Mode,Nigeria,Lagos,15279000.0,32.05084035,118.7766124781065
805,Uniqlo,Mode,Japan,Ōsaka,14977000.0,34.6643547,135.5638896
806,Uniqlo,Mode,Vietnam,Ho Chi Minh City,13312000.0,10.7772873,106.702046
807,Uniqlo,Mode,United States,Los Angeles,12750807.0,34.0484286,-118.258778
808,Uniqlo,Mode,China,Chengdu,11309000.0,30.6700127,104.1103516
809,Uniqlo,Mode,France,Paris,11020000.0,48.85776405,2.3599456978260887
810,Uniqlo,Mode,United Kingdom,London,10979000.0,51.533796,-0.106647
811,Uniqlo,Mode,China,Tianjin,10800000.0,39.0894569,117.2091953
812,Uniqlo,Mode,China,Weifang,9373000.0,36.716959,119.1228787
813,Uniqlo,Mode,Japan,Nagoya,9113000.0,35.1794866,136.8695067
814,Uniqlo,Mode,China,Wuhan,8962000.0,30.653123,114.2322961
815,Uniqlo,Mode,United States,Chicago,8604203.0,41.8827331,-87.6282665
816,Uniqlo,Mode,Malaysia,Kuala Lumpur,8285000.0,3.1561223,101.695584
817,Uniqlo,Mode,China,Dongguan,7981000.0,23.0186287,113.7387804
818,Uniqlo,Mode,China,Jinan,7967400.0,36.6490412,116.9729619
819,Uniqlo,Mode,China,Foshan,7905700.0,22.8370053,113.2653743
820,Uniqlo,Mode,Vietnam,Hanoi,7785000.0,21.0064161,105.8318865
821,Uniqlo,Mode,China,Chongqing,7739000.0,43.8886354,125.3168741
822,Uniqlo,Mode,China,Changchun,7674439.0,43.8886354,125.3168741
823,Uniqlo,Mode,China,Ningbo,7639000.0,29.8281451,121.5436525
824,Uniqlo,Mode,China,Nanjing,7496000.0,32.0434028,118.7806494
825,Uniqlo,Mode,China,Hefei,7457027.0,31.8223394,117.2159779
826,Uniqlo,Mode,Hong Kong,Hong Kong,7347000.0,22.2784027,114.1829401
827,Uniqlo,Mode,China,Nanning,7153300.0,22.8209955,108.3159696
828,Uniqlo,Mode,China,Tangshan,7100000.0,39.6320337,118.1583682
829,Uniqlo,Mode,China,Shangrao,6579714.0,28.4474156,117.9498055
830,Uniqlo,Mode,China,Luoyang,6549941.0,34.6748279,112.4433293
831,Uniqlo,Mode,China,Hangzhou,6446000.0,30.3012673,120.1026413
832,Uniqlo,Mode,China,Huanggang,6333000.0,22.5367964,114.0481524
833,Uniqlo,Mode,China,Maoming,6313200.0,21.6672694,110.9452045
834,Uniqlo,Mode,China,Kunming,6250000.0,25.0390371,102.7066054
835,Uniqlo,Mode,China,Lu’an,6090000.0,22.5367964,114.0481524
836,Uniqlo,Mode,Spain,Madrid,6026000.0,40.4251706,-3.6871494
837,Uniqlo,Mode,China,Qingdao,5775000.0,36.0592604,120.3901926
838,Uniqlo,Mode,Singapore,Singapore,5745000.0,1.286339,103.8271622
839,Uniqlo,Mode,China,Suzhou,5690000.0,31.3207182,120.6743989
840,Uniqlo,Mode,China,Xiangyang,5680000.0,29.7046511,115.9669885
841,Uniqlo,Mode,United States,Philadelphia,5649300.0,39.9512399,-75.1677499
842,Uniqlo,Mode,China,Tai’an,5499000.0,34.6643547,135.5638896
843,Uniqlo,Mode,Canada,Toronto,5429524.0,43.6486285,-79.3817316
844,Uniqlo,Mode,United States,Washington,5379184.0,38.8971842,-77.0265808
845,Uniqlo,Mode,China,Jinhua,5361572.0,29.3123903,120.0691514
846,Uniqlo,Mode,Russia,Saint Petersburg,5351935.0,59.9661133,30.3116345
847,Uniqlo,Mode,China,Shantou,5319028.0,23.3638622,116.7120172
848,Uniqlo,Mode,Australia,Sydney,5312163.0,-33.8697401,151.2078083
849,Uniqlo,Mode,China,Suzhou,5250000.0,31.3207182,120.6743989
850,Uniqlo,Mode,China,Pudong,5187200.0,31.229929,121.5547865
851,Uniqlo,Mode,China,Zhangzhou,5140000.0,24.500693,117.6725615
852,Uniqlo,Mode,Australia,Melbourne,5078193.0,-37.875873,145.1658543
853,Uniqlo,Mode,China,Nanchang,5042565.0,28.6966976,115.8448341
854,Uniqlo,Mode,Indonesia,Surabaya,4975000.0,-7.2768557,112.7795735
855,Uniqlo,Mode,China,Ji’an,4956600.0,35.02518835,135.7486585
856,Uniqlo,Mode,China,Pingdingshan,4838000.0,33.7349761,113.3233081
857,Uniqlo,Mode,China,Xinpu,4790000.0,25.0155315,121.3057746
858,Uniqlo,Mode,China,Jiujiang,4728778.0,29.7046511,115.9669885
859,Uniqlo,Mode,United States,Boston,4688346.0,42.3600784,-71.0551083
860,Uniqlo,Mode,China,Changzhou,4592431.0,31.7289975,119.9375518
861,Uniqlo,Mode,Spain,Barcelona,4588000.0,41.3925746,2.1650139
862,Uniqlo,Mode,China,Wuxi,4580000.0,31.5151425,120.2772959
863,Uniqlo,Mode,China,Jiaxing,4501657.0,30.5020334,120.6895293
864,Uniqlo,Mode,China,Meizhou,4378800.0,24.2743134,116.1306698
865,Uniqlo,Mode,China,Luzhou,4291000.0,25.08601025,121.46000819674879
866,Fila,Mode,Japan,Tokyo,37977000.0,59.5866078,10.2069358
867,Fila,Mode,India,Delhi,29617000.0,59.5866078,10.2069358
868,Fila,Mode,India,Mumbai,23355000.0,59.5866078,10.2069358
869,Fila,Mode,Philippines,Manila,23088000.0,14.6780587,121.0848198
870,Fila,Mode,Brazil,São Paulo,22046000.0,-23.4750588,-46.523043
871,Fila,Mode,"Korea, South",Seoul,21794000.0,37.5341571,126.9898739
872,Fila,Mode,United States,New York,18713220.0,40.7539366,-73.9789673
873,Fila,Mode,India,Kolkāta,17560000.0,59.5866078,10.2069358
874,Fila,Mode,Russia,Moscow,17125000.0,55.8930792,37.6406328
875,Fila,Mode,Thailand,Bangkok,17066000.0,59.5866078,10.2069358
876,Fila,Mode,Argentina,Buenos Aires,16157000.0,59.5866078,10.2069358
877,Fila,Mode,Bangladesh,Dhaka,15443000.0,59.5866078,10.2069358
878,Fila,Mode,Nigeria,Lagos,15279000.0,53.98267175,20.01042965596966
879,Fila,Mode,Turkey,Istanbul,15154000.0,59.5866078,10.2069358
880,Fila,Mode,Japan,Ōsaka,14977000.0,59.5866078,10.2069358
881,Fila,Mode,Pakistan,Karachi,14835000.0,59.5866078,10.2069358
882,Fila,Mode,India,Bangalore,13707000.0,12.9918688,77.5705197
883,Fila,Mode,Iran,Tehran,13633000.0,59.5866078,10.2069358
884,Fila,Mode,Vietnam,Ho Chi Minh City,13312000.0,14.6780587,121.0848198
885,Fila,Mode,India,Chennai,11324000.0,59.5866078,10.2069358
886,Fila,Mode,Pakistan,Lahore,11021000.0,59.5866078,10.2069358
887,Fila,Mode,France,Paris,11020000.0,-17.7317823,168.3121398
888,Fila,Mode,China,Tianjin,10800000.0,39.1608814,117.3925008
889,Fila,Mode,Peru,Lima,9848000.0,12.873951,-86.3925302
890,Fila,Mode,India,Hyderābād,9746000.0,59.5866078,10.2069358
891,Fila,Mode,Colombia,Bogotá,9464000.0,59.5866078,10.2069358
892,Fila,Mode,Malaysia,Kuala Lumpur,8285000.0,59.5866078,10.2069358
893,Fila,Mode,India,Pune,7764000.0,59.5866078,10.2069358
894,Fila,Mode,China,Changchun,7674439.0,25.0549024,121.5334136
895,Fila,Mode,China,Nanjing,7496000.0,25.0549024,121.5334136
896,Fila,Mode,India,Ahmedabad,7410000.0,59.5866078,10.2069358
897,Fila,Mode,Hong Kong,Hong Kong,7347000.0,22.2823821,114.1561893
898,Fila,Mode,China,Nanning,7153300.0,22.8162833,108.3298991
899,Fila,Mode,China,Xi’an,7135000.0,34.3396558,108.9406107
900,Fila,Mode,Chile,Santiago,7007000.0,38.6828197,-0.4920972
901,Fila,Mode,Saudi Arabia,Riyadh,6881000.0,26.441667,46.236111
902,Gap,Mode,Japan,Tokyo,37977000.0,35.6592855,139.5864113
903,Gap,Mode,India,Delhi,29617000.0,39.1024092,-84.661597
904,Gap,Mode,India,Mumbai,23355000.0,14.8785212,120.7988923
905,Gap,Mode,Philippines,Manila,23088000.0,14.5765041,121.0634155
906,Gap,Mode,China,Shanghai,22120000.0,31.2384733,121.4943404
907,Gap,Mode,"Korea, South",Seoul,21794000.0,22.2755762,114.1723707
908,Gap,Mode,Mexico,Mexico City,20996000.0,19.3455025,-99.1793099
909,Gap,Mode,China,Beijing,19433000.0,39.9110515,116.270721
910,Gap,Mode,United States,New York,18713220.0,40.7652226,-73.3028713
911,Gap,Mode,India,Kolkāta,17560000.0,14.8785212,120.7988923
912,Gap,Mode,Russia,Moscow,17125000.0,55.7499031,37.5407936
913,Gap,Mode,Thailand,Bangkok,17066000.0,13.7467015,100.5345979
914,Gap,Mode,Argentina,Buenos Aires,16157000.0,-37.9619023,-57.5616239
915,Gap,Mode,Bangladesh,Dhaka,15443000.0,14.8785212,120.7988923
916,Gap,Mode,Nigeria,Lagos,15279000.0,44.5367257,6.043123459047928
917,Gap,Mode,Turkey,Istanbul,15154000.0,41.0349063,28.9801594
918,Gap,Mode,Japan,Ōsaka,14977000.0,34.6452249,135.5135586
919,Gap,Mode,Pakistan,Karachi,14835000.0,14.8785212,120.7988923
920,Gap,Mode,India,Bangalore,13707000.0,50.84612745,0.50281715
921,Gap,Mode,Iran,Tehran,13633000.0,35.7571936,51.4173331
922,Gap,Mode,Vietnam,Ho Chi Minh City,13312000.0,10.794328,106.7220279
923,Gap,Mode,United States,Los Angeles,12750807.0,34.1018303,-118.3389582
924,Gap,Mode,India,Chennai,11324000.0,14.8785212,120.7988923
925,Gap,Mode,China,Chengdu,11309000.0,30.6225253,104.0922939
926,Gap,Mode,Pakistan,Lahore,11021000.0,-27.4428178,152.9462954
927,Gap,Mode,France,Paris,11020000.0,48.8640369,2.2876705
928,Gap,Mode,United Kingdom,London,10979000.0,51.5016995,-0.1910493
929,Gap,Mode,China,Tianjin,10800000.0,39.0895436,117.2089072
930,Gap,Mode,Peru,Lima,9848000.0,-12.0864969,-76.9760779
931,Gap,Mode,India,Hyderābād,9746000.0,14.8785212,120.7988923
932,Gap,Mode,Colombia,Bogotá,9464000.0,14.8785212,120.7988923
933,Gap,Mode,Japan,Nagoya,9113000.0,35.161453,136.985156
934,Gap,Mode,China,Wuhan,8962000.0,30.5592072,114.3357838
935,Gap,Mode,United States,Chicago,8604203.0,41.89235655,-87.62358821376476
936,Gap,Mode,China,Changsha,8394500.0,28.202384,112.9712169
937,Gap,Mode,Malaysia,Kuala Lumpur,8285000.0,14.8785212,120.7988923
938,Gap,Mode,Vietnam,Hanoi,7785000.0,21.2141081,105.8041047
939,Gap,Mode,India,Pune,7764000.0,14.8785212,120.7988923
940,Gap,Mode,China,Chongqing,7739000.0,22.2760208,114.1725996
941,Gap,Mode,China,Ningbo,7639000.0,29.8854978,121.5537171
942,Gap,Mode,China,Nanjing,7496000.0,32.0342056,118.7307179
943,Gap,Mode,India,Ahmedabad,7410000.0,14.8785212,120.7988923
944,Gap,Mode,Hong Kong,Hong Kong,7347000.0,22.2799307,114.1835454
945,Petit Bateau,Mode,Japan,Tokyo,37977000.0,35.6474663,139.701528
946,Petit Bateau,Mode,India,Delhi,29617000.0,48.303404799999996,4.055691007818407
947,Petit Bateau,Mode,India,Mumbai,23355000.0,48.303404799999996,4.055691007818407
948,Petit Bateau,Mode,Philippines,Manila,23088000.0,48.303404799999996,4.055691007818407
949,Petit Bateau,Mode,China,Shanghai,22120000.0,31.2091163,121.4034087
950,Petit Bateau,Mode,"Korea, South",Seoul,21794000.0,48.303404799999996,4.055691007818407
951,Petit Bateau,Mode,India,Kolkāta,17560000.0,48.303404799999996,4.055691007818407
952,Petit Bateau,Mode,Thailand,Bangkok,17066000.0,48.303404799999996,4.055691007818407
953,Petit Bateau,Mode,Argentina,Buenos Aires,16157000.0,48.303404799999996,4.055691007818407
954,Petit Bateau,Mode,Bangladesh,Dhaka,15443000.0,48.303404799999996,4.055691007818407
955,Petit Bateau,Mode,Nigeria,Lagos,15279000.0,43.61082925,3.8821357507914342
956,Petit Bateau,Mode,Turkey,Istanbul,15154000.0,48.303404799999996,4.055691007818407
957,Petit Bateau,Mode,Japan,Ōsaka,14977000.0,48.303404799999996,4.055691007818407
958,Petit Bateau,Mode,Pakistan,Karachi,14835000.0,48.303404799999996,4.055691007818407
959,Petit Bateau,Mode,India,Bangalore,13707000.0,48.303404799999996,4.055691007818407
960,Petit Bateau,Mode,Iran,Tehran,13633000.0,48.303404799999996,4.055691007818407
961,Petit Bateau,Mode,Vietnam,Ho Chi Minh City,13312000.0,47.3733941,8.5368786
962,Petit Bateau,Mode,India,Chennai,11324000.0,48.303404799999996,4.055691007818407
963,Petit Bateau,Mode,Pakistan,Lahore,11021000.0,48.303404799999996,4.055691007818407
964,Petit Bateau,Mode,France,Paris,11020000.0,48.8462699,2.2953347
965,Petit Bateau,Mode,United Kingdom,London,10979000.0,51.4905347,-0.1620856
966,Petit Bateau,Mode,Peru,Lima,9848000.0,9.52292985,-13.704865331692478
967,Petit Bateau,Mode,India,Hyderābād,9746000.0,48.303404799999996,4.055691007818407
968,Petit Bateau,Mode,Colombia,Bogotá,9464000.0,48.303404799999996,4.055691007818407
969,Petit Bateau,Mode,Malaysia,Kuala Lumpur,8285000.0,48.303404799999996,4.055691007818407
970,Petit Bateau,Mode,China,Jinan,7967400.0,26.0924687,119.334049
971,Petit Bateau,Mode,India,Pune,7764000.0,48.303404799999996,4.055691007818407
972,Petit Bateau,Mode,India,Ahmedabad,7410000.0,48.303404799999996,4.055691007818407
973,Petit Bateau,Mode,China,Xi’an,7135000.0,48.303404799999996,4.055691007818407
974,Petit Bateau,Mode,Chile,Santiago,7007000.0,48.303404799999996,4.055691007818407
975,Petit Bateau,Mode,Tanzania,Dar es Salaam,6698000.0,9.52292985,-13.704865331692478
976,Reebok,Mode,Japan,Tokyo,37977000.0,35.6664788,139.7504718
977,Reebok,Mode,India,Delhi,29617000.0,28.5432177,77.3018901
978,Reebok,Mode,India,Mumbai,23355000.0,19.2628591,72.874909
979,Reebok,Mode,Philippines,Manila,23088000.0,51.6794579,5.8036769
980,Reebok,Mode,"Korea, South",Seoul,21794000.0,37.5340772,126.9900415
981,Reebok,Mode,Mexico,Mexico City,20996000.0,19.4073304,-99.1679327
982,Reebok,Mode,United States,New York,18713220.0,40.7631647,-73.3058452
983,Reebok,Mode,India,Kolkāta,17560000.0,22.5619288,88.3511449
984,Reebok,Mode,Russia,Moscow,17125000.0,55.7488112,37.5400689
985,Reebok,Mode,Thailand,Bangkok,17066000.0,51.6794579,5.8036769
986,Reebok,Mode,Argentina,Buenos Aires,16157000.0,-34.6031613,-58.3750881
987,Reebok,Mode,Bangladesh,Dhaka,15443000.0,51.6794579,5.8036769
988,Reebok,Mode,Nigeria,Lagos,15279000.0,51.6794579,5.8036769
989,Reebok,Mode,Turkey,Istanbul,15154000.0,40.9944443,28.909573
990,Reebok,Mode,Japan,Ōsaka,14977000.0,51.6794579,5.8036769
991,Reebok,Mode,Pakistan,Karachi,14835000.0,24.9321019,67.0863503
992,Reebok,Mode,India,Bangalore,13707000.0,13.0319734,77.5699954
993,Reebok,Mode,Iran,Tehran,13633000.0,51.6794579,5.8036769
994,Reebok,Mode,Vietnam,Ho Chi Minh City,13312000.0,12.9082457,100.8937079
995,Reebok,Mode,United States,Los Angeles,12750807.0,34.0065514,-118.1498104
996,Reebok,Mode,India,Chennai,11324000.0,13.06214425,80.24491393882863
997,Reebok,Mode,Pakistan,Lahore,11021000.0,51.6794579,5.8036769
998,Reebok,Mode,France,Paris,11020000.0,48.8674661,2.3334545
999,Reebok,Mode,United Kingdom,London,10979000.0,51.51261385,-0.12477929562404987
1000,Reebok,Mode,Peru,Lima,9848000.0,-12.0872754,-76.977189
1001,Reebok,Mode,India,Hyderābād,9746000.0,17.4276555,78.4145161
1002,Reebok,Mode,Colombia,Bogotá,9464000.0,51.6794579,5.8036769
1003,Reebok,Mode,Malaysia,Kuala Lumpur,8285000.0,51.6794579,5.8036769
1004,Reebok,Mode,Vietnam,Hanoi,7785000.0,21.00287555,105.81537932993196
1005,Reebok,Mode,India,Pune,7764000.0,18.6360548,73.7960827
1006,Reebok,Mode,India,Ahmedabad,7410000.0,51.6794579,5.8036769
1007,Reebok,Mode,Hong Kong,Hong Kong,7347000.0,22.2922407,114.200395
1008,Reebok,Mode,China,Xi’an,7135000.0,48.8932305,2.4293514
1009,Reebok,Mode,Chile,Santiago,7007000.0,-12.0872754,-76.977189
1010,Aigle,Mode,Japan,Tokyo,37977000.0,46.3160211,6.964551
1011,Aigle,Mode,India,Delhi,29617000.0,46.3160211,6.964551
1012,Aigle,Mode,India,Mumbai,23355000.0,46.3160211,6.964551
1013,Aigle,Mode,Philippines,Manila,23088000.0,46.3160211,6.964551
1014,Aigle,Mode,China,Shanghai,22120000.0,31.1962135,121.3152749
1015,Aigle,Mode,Brazil,São Paulo,22046000.0,-23.5357397,-47.0348129
1016,Aigle,Mode,"Korea, South",Seoul,21794000.0,46.3160211,6.964551
1017,Aigle,Mode,United States,New York,18713220.0,45.9640428,-66.8881528
1018,Aigle,Mode,India,Kolkāta,17560000.0,46.3160211,6.964551
1019,Aigle,Mode,Thailand,Bangkok,17066000.0,46.3160211,6.964551
1020,Aigle,Mode,Argentina,Buenos Aires,16157000.0,46.3160211,6.964551
1021,Aigle,Mode,Bangladesh,Dhaka,15443000.0,46.3160211,6.964551
1022,Aigle,Mode,Nigeria,Lagos,15279000.0,46.2914678,6.9593200280923995
1023,Aigle,Mode,Turkey,Istanbul,15154000.0,46.3966359,6.9248
1024,Aigle,Mode,Japan,Ōsaka,14977000.0,46.3160211,6.964551
1025,Aigle,Mode,Pakistan,Karachi,14835000.0,46.3160211,6.964551
1026,Aigle,Mode,India,Bangalore,13707000.0,46.3160211,6.964551
1027,Aigle,Mode,Iran,Tehran,13633000.0,46.3160211,6.964551
1028,Aigle,Mode,Congo (Kinshasa),Kinshasa,13528000.0,-4.4678,15.2535
1029,Aigle,Mode,Vietnam,Ho Chi Minh City,13312000.0,41.903875400000004,12.45158084834025
1030,Aigle,Mode,India,Chennai,11324000.0,46.3160211,6.964551
1031,Aigle,Mode,Pakistan,Lahore,11021000.0,46.3160211,6.964551
1032,Aigle,Mode,France,Paris,11020000.0,48.8518888,2.3742219
1033,Aigle,Mode,India,Hyderābād,9746000.0,46.3160211,6.964551
1034,Aigle,Mode,Colombia,Bogotá,9464000.0,46.3160211,6.964551
1035,Aigle,Mode,Malaysia,Kuala Lumpur,8285000.0,46.3160211,6.964551
1036,Aigle,Mode,India,Pune,7764000.0,46.3160211,6.964551
1037,Aigle,Mode,India,Ahmedabad,7410000.0,46.3160211,6.964551
1038,Aigle,Mode,Hong Kong,Hong Kong,7347000.0,22.2793526,114.1879104
1039,Aigle,Mode,Chile,Santiago,7007000.0,46.3160211,6.964551
1040,Benetton,Mode,Japan,Tokyo,37977000.0,11.5777037,43.1575233
1041,Benetton,Mode,India,Delhi,29617000.0,28.6088407,77.2924543
1042,Benetton,Mode,India,Mumbai,23355000.0,19.20898215,72.97144710879948
1043,Benetton,Mode,Philippines,Manila,23088000.0,14.3907848,120.9756041
1044,Benetton,Mode,Brazil,São Paulo,22046000.0,-23.0691245,-47.8333894
1045,Benetton,Mode,"Korea, South",Seoul,21794000.0,14.3907848,120.9756041
1046,Benetton,Mode,Mexico,Mexico City,20996000.0,-33.8143342,18.5347057
1047,Benetton,Mode,United States,New York,18713220.0,40.7245553,-73.9959859
1048,Benetton,Mode,India,Kolkāta,17560000.0,14.3907848,120.9756041
1049,Benetton,Mode,Russia,Moscow,17125000.0,55.763110499999996,37.56408098600714
1050,Benetton,Mode,Thailand,Bangkok,17066000.0,14.3907848,120.9756041
1051,Benetton,Mode,Argentina,Buenos Aires,16157000.0,45.4778842,9.2081951
1052,Benetton,Mode,Bangladesh,Dhaka,15443000.0,23.738838450000003,90.38076883878446
1053,Benetton,Mode,Nigeria,Lagos,15279000.0,-41.3170954,-72.9828523
1054,Benetton,Mode,Turkey,Istanbul,15154000.0,40.9600022,29.0806998
1055,Benetton,Mode,Japan,Ōsaka,14977000.0,14.3907848,120.9756041
1056,Benetton,Mode,Pakistan,Karachi,14835000.0,14.3907848,120.9756041
1057,Benetton,Mode,India,Bangalore,13707000.0,13.0102817,77.5549652
1058,Benetton,Mode,Iran,Tehran,13633000.0,14.3907848,120.9756041
1059,Benetton,Mode,Vietnam,Ho Chi Minh City,13312000.0,18.5193591,73.877041
1060,Benetton,Mode,United States,Los Angeles,12750807.0,34.0063112,-118.1533855
1061,Benetton,Mode,India,Chennai,11324000.0,14.3907848,120.9756041
