,Country,City,Population,Latitude,Longitude,Company,Type
341,Japan,Nagoya,9113000.0,35.1419183,136.8707043,Volkswagen,Car
342,China,Ganzhou,8677600.0,25.7411669,114.8182037,Volkswagen,Car
343,United States,Chicago,8604203.0,41.9534888,-87.76090013993628,Volkswagen,Car
344,China,Changsha,8394500.0,28.1776631,113.17384207669967,Volkswagen,Car
345,Malaysia,Kuala Lumpur,8285000.0,3.1964624,101.7049177,Volkswagen,Car
346,China,Jinan,7967400.0,36.677930700000005,117.09740912833476,Volkswagen,Car
347,China,Foshan,7905700.0,23.1935182,113.00631875331733,Volkswagen,Car
348,India,Pune,7764000.0,15.39380085,75.08934706785408,Volkswagen,Car
349,China,Changchun,7674439.0,43.83786655,125.20226248013117,Volkswagen,Car
350,China,Ningbo,7639000.0,30.33083735,121.25104304504067,Volkswagen,Car
351,China,Nanjing,7496000.0,31.9501227,118.79121883530875,Volkswagen,Car
352,India,Ahmedabad,7410000.0,-23.05197445,-45.63611857454343,Volkswagen,Car
353,Hong Kong,Hong Kong,7347000.0,22.2789603,114.1691467,Volkswagen,Car
354,China,Shenyang,7105000.0,41.7379353,123.235725,Volkswagen,Car
355,China,Tangshan,7100000.0,39.631985799999995,118.25471361944932,Volkswagen,Car
356,Chile,Santiago,7007000.0,-34.859221649999995,-56.124225178405034,Volkswagen,Car
357,Japan,Tokyo,37977000.0,35.6622202,139.6144565,Renault,Car
358,India,Delhi,29617000.0,28.524779,77.2747484,Renault,Car
359,India,Mumbai,23355000.0,19.1371099,72.8321829,Renault,Car
360,Philippines,Manila,23088000.0,14.4295398,121.0016367,Renault,Car
361,Brazil,São Paulo,22046000.0,-22.03266875,-47.88233329590882,Renault,Car
362,"Korea, South",Seoul,21794000.0,37.683569899999995,127.04743337522652,Renault,Car
363,Mexico,Mexico City,20996000.0,19.3543505,-99.1443485,Renault,Car
364,Egypt,Cairo,19372000.0,30.0276051,31.2693985,Renault,Car
365,India,Kolkāta,17560000.0,-31.472554,-64.250262,Renault,Car
366,Russia,Moscow,17125000.0,55.7268465,37.7794934,Renault,Car
367,Thailand,Bangkok,17066000.0,-31.472554,-64.250262,Renault,Car
368,Argentina,Buenos Aires,16157000.0,-34.6626436,-58.5183924,Renault,Car
369,Bangladesh,Dhaka,15443000.0,23.7512812,90.4090235,Renault,Car
370,Nigeria,Lagos,15279000.0,37.108783200000005,-8.67854202423224,Renault,Car
371,Turkey,Istanbul,15154000.0,41.0214454,29.1219182,Renault,Car
372,Japan,Ōsaka,14977000.0,-31.472554,-64.250262,Renault,Car
373,Pakistan,Karachi,14835000.0,-31.472554,-64.250262,Renault,Car
374,India,Bangalore,13707000.0,13.0041918,77.583798,Renault,Car
375,Iran,Tehran,13633000.0,35.7072314,51.3212204,Renault,Car
376,Vietnam,Ho Chi Minh City,13312000.0,-6.2920984,106.66639179893085,Renault,Car
377,United States,Los Angeles,12750807.0,34.0133202,-117.892952,Renault,Car
378,Brazil,Rio de Janeiro,12272000.0,-22.9452544,-43.3461527,Renault,Car
379,China,Baoding,11860000.0,38.8154544,115.4949779,Renault,Car
380,India,Chennai,11324000.0,12.9145552,77.6247068,Renault,Car
381,Pakistan,Lahore,11021000.0,-31.472554,-64.250262,Renault,Car
382,France,Paris,11020000.0,48.8828304,2.3832962,Renault,Car
383,United Kingdom,London,10979000.0,51.3136016,-0.14011804994867313,Renault,Car
384,Peru,Lima,9848000.0,-12.0733163,-77.10006330995196,Renault,Car
385,India,Hyderābād,9746000.0,17.4249909,78.4217244,Renault,Car
386,Colombia,Bogotá,9464000.0,4.725331049999999,-74.05620227843107,Renault,Car
387,Japan,Nagoya,9113000.0,35.171011,137.047883,Renault,Car
388,United States,Chicago,8604203.0,4.9306238,-52.3288524,Renault,Car
389,Angola,Luanda,8417000.0,-8.9125731,13.196255061900803,Renault,Car
390,Malaysia,Kuala Lumpur,8285000.0,3.1686674,101.6961893,Renault,Car
391,India,Pune,7764000.0,18.5060978,73.9014122,Renault,Car
392,India,Ahmedabad,7410000.0,23.5821613,72.3715574,Renault,Car
393,Hong Kong,Hong Kong,7347000.0,22.2798753,114.1783064,Renault,Car
394,Chile,Santiago,7007000.0,-33.4167289,-70.7155637,Renault,Car
395,Saudi Arabia,Riyadh,6881000.0,24.696824,46.7352641,Renault,Car
396,Spain,Madrid,6026000.0,40.4016027,-3.5914843,Renault,Car
397,India,Sūrat,5807000.0,-31.472554,-64.250262,Renault,Car
398,Iraq,Baghdad,5796000.0,33.3167947,44.4187489,Renault,Car
399,United States,Dallas,5743938.0,36.76156,5.0554139,Renault,Car
400,United States,Philadelphia,5649300.0,53.4036792,-1.49368235,Renault,Car
401,Kenya,Nairobi,5545000.0,-31.472554,-64.250262,Renault,Car
402,Turkey,Ankara,5503985.0,39.91073585,32.7423987941184,Renault,Car
403,China,Tai’an,5499000.0,47.9913078,-4.1152502,Renault,Car
404,United States,Atlanta,5449398.0,33.664652,-84.378464,Renault,Car
405,Canada,Toronto,5429524.0,43.6875283,-79.5253797,Renault,Car
406,United States,Washington,5379184.0,37.9972723,-90.89228,Renault,Car
407,Russia,Saint Petersburg,5351935.0,59.806158800000006,30.166078476667458,Renault,Car
408,Japan,Tokyo,37977000.0,35.672324950000004,139.7657468,Apple,Tech
409,Indonesia,Jakarta,34540000.0,-6.1805168,106.8401436,Apple,Tech
410,India,Delhi,29617000.0,28.5676224,77.2467184,Apple,Tech
411,India,Mumbai,23355000.0,19.1348,72.83235962499127,Apple,Tech
412,Philippines,Manila,23088000.0,14.7000584,121.0858365,Apple,Tech
413,China,Shanghai,22120000.0,31.2350886,121.4754904,Apple,Tech
414,Brazil,São Paulo,22046000.0,-23.6059177,-46.6581073,Apple,Tech
415,"Korea, South",Seoul,21794000.0,37.5646213,126.9827355,Apple,Tech
416,Mexico,Mexico City,20996000.0,19.3616091,-99.2761271,Apple,Tech
417,China,Guangzhou,20902000.0,23.1346077,113.319733,Apple,Tech
418,China,Beijing,19433000.0,40.0659478,116.5416341,Apple,Tech
419,Egypt,Cairo,19372000.0,40.7725222,-73.9262909,Apple,Tech
420,United States,New York,18713220.0,40.782832,-73.978328,Apple,Tech
421,India,Kolkāta,17560000.0,22.5582239,88.35369847646277,Apple,Tech
422,Russia,Moscow,17125000.0,55.7082636,37.6590455,Apple,Tech
423,Thailand,Bangkok,17066000.0,13.7475906,100.5386711,Apple,Tech
424,Argentina,Buenos Aires,16157000.0,40.7252275,-73.9831134,Apple,Tech
425,China,Shenzhen,15929000.0,22.5398506,113.9710569,Apple,Tech
426,Bangladesh,Dhaka,15443000.0,23.8242597,90.3617603,Apple,Tech
427,Nigeria,Lagos,15279000.0,40.6191238,-73.9260348,Apple,Tech
428,Turkey,Istanbul,15154000.0,41.0012845,29.0548736,Apple,Tech
429,Japan,Ōsaka,14977000.0,34.5211545,135.5259596,Apple,Tech
430,Pakistan,Karachi,14835000.0,24.8116171,67.0184787,Apple,Tech
431,India,Bangalore,13707000.0,12.941045549999998,77.52598675225555,Apple,Tech
432,Iran,Tehran,13633000.0,35.7479,51.4776505,Apple,Tech
433,Vietnam,Ho Chi Minh City,13312000.0,10.7673411,106.6670667,Apple,Tech
434,United States,Los Angeles,12750807.0,34.1443979,-118.257051,Apple,Tech
435,Brazil,Rio de Janeiro,12272000.0,-23.0091365,-43.436734349999995,Apple,Tech
436,China,Nanyang,12010000.0,32.9931932,112.5301343,Apple,Tech
437,India,Chennai,11324000.0,13.0283513,80.2091487,Apple,Tech
438,China,Chengdu,11309000.0,30.6545143,104.0812133,Apple,Tech
439,Pakistan,Lahore,11021000.0,31.50190035,74.36492927043798,Apple,Tech
440,France,Paris,11020000.0,48.8721361,2.3013269,Apple,Tech
441,United Kingdom,London,10979000.0,51.5866448,0.0368466,Apple,Tech
442,China,Linyi,10820000.0,35.26418855,118.31001817300901,Apple,Tech
443,China,Tianjin,10800000.0,39.0888666,117.2074717,Apple,Tech
444,Peru,Lima,9848000.0,-11.9943244,-77.0619141,Apple,Tech
445,India,Hyderābād,9746000.0,17.4448604,78.386635,Apple,Tech
446,Colombia,Bogotá,9464000.0,4.6734523,-74.051569,Apple,Tech
447,China,Weifang,9373000.0,35.9955335,119.3982246,Apple,Tech
448,Japan,Nagoya,9113000.0,35.1578945,136.8601026,Apple,Tech
449,United States,Chicago,8604203.0,41.9106114,-87.64850215,Apple,Tech
450,Angola,Luanda,8417000.0,-8.8375554,13.2369683,Apple,Tech
451,Malaysia,Kuala Lumpur,8285000.0,3.1461928,101.7090396,Apple,Tech
452,China,Jinan,7967400.0,36.6628341,117.0172087,Apple,Tech
453,Vietnam,Hanoi,7785000.0,21.0311596,105.8501553,Apple,Tech
454,India,Pune,7764000.0,18.4859019,73.8556824,Apple,Tech
455,China,Chongqing,7739000.0,29.5609959,106.572207,Apple,Tech
456,China,Ningbo,7639000.0,40.7080812,-74.0182068,Apple,Tech
457,China,Nanjing,7496000.0,32.0492876,118.7956595,Apple,Tech
458,India,Ahmedabad,7410000.0,23.0168879,72.4705235,Apple,Tech
459,Japan,Tokyo,37977000.0,35.7063295,139.7868525,Orange,Tech
460,Indonesia,Jakarta,34540000.0,-6.2066309,106.7522775,Orange,Tech
461,India,Delhi,29617000.0,33.7160692,-117.862108,Orange,Tech
462,India,Mumbai,23355000.0,19.1805873,72.9673376,Orange,Tech
463,Philippines,Manila,23088000.0,14.6389747,121.1190025,Orange,Tech
464,China,Shanghai,22120000.0,41.2537013,-73.0183925,Orange,Tech
465,Brazil,São Paulo,22046000.0,-22.58952795,-46.84766123709096,Orange,Tech
466,"Korea, South",Seoul,21794000.0,33.7348934,-117.8125933,Orange,Tech
467,Mexico,Mexico City,20996000.0,35.2469958,-106.7265068,Orange,Tech
468,China,Guangzhou,20902000.0,23.3941177,113.2395462,Orange,Tech
469,China,Beijing,19433000.0,-17.3547856,-66.1801938,Orange,Tech
470,Egypt,Cairo,19372000.0,28.54173155,-81.37775160026663,Orange,Tech
471,United States,New York,18713220.0,41.7339353,-73.7552093,Orange,Tech
472,India,Kolkāta,17560000.0,53.4732879,-2.2983216,Orange,Tech
473,Russia,Moscow,17125000.0,55.7080592,37.6056114,Orange,Tech
474,Thailand,Bangkok,17066000.0,28.5528801,-81.5446075,Orange,Tech
475,Argentina,Buenos Aires,16157000.0,-34.699955900000006,-58.39175426791045,Orange,Tech
476,China,Shenzhen,15929000.0,22.5736298,113.8560325,Orange,Tech
477,Bangladesh,Dhaka,15443000.0,53.4732879,-2.2983216,Orange,Tech
478,Nigeria,Lagos,15279000.0,37.1019653,-8.6729591,Orange,Tech
479,Turkey,Istanbul,15154000.0,41.021083,28.9469492,Orange,Tech
480,Japan,Ōsaka,14977000.0,34.66279215,135.5506664,Orange,Tech
481,Pakistan,Karachi,14835000.0,24.8774502,67.0193467,Orange,Tech
482,India,Bangalore,13707000.0,12.96357725,77.72449939409712,Orange,Tech
483,Iran,Tehran,13633000.0,53.4732879,-2.2983216,Orange,Tech
484,Congo (Kinshasa),Kinshasa,13528000.0,-4.400807,15.3810748,Orange,Tech
485,Vietnam,Ho Chi Minh City,13312000.0,10.7429335,106.6125489,Orange,Tech
486,United States,Los Angeles,12750807.0,34.1010753,-118.3415105,Orange,Tech
487,Brazil,Rio de Janeiro,12272000.0,-22.4341008,-41.8442524,Orange,Tech
488,India,Chennai,11324000.0,12.9505253,77.6992384,Orange,Tech
489,China,Chengdu,11309000.0,33.6895015,-117.7694817,Orange,Tech
490,Pakistan,Lahore,11021000.0,38.1987457,-77.9694418,Orange,Tech
491,France,Paris,11020000.0,48.8473413,2.3416225,Orange,Tech
492,United Kingdom,London,10979000.0,17.8886233,-88.9299047,Orange,Tech
493,Peru,Lima,9848000.0,28.5373011,-81.3216263,Orange,Tech
494,India,Hyderābād,9746000.0,17.42140095,78.34087532590198,Orange,Tech
495,Colombia,Bogotá,9464000.0,4.753574,-74.1081984,Orange,Tech
496,United States,Chicago,8604203.0,4.9399707,-52.3272544,Orange,Tech
497,Angola,Luanda,8417000.0,11.297802149999999,-15.82734101477174,Orange,Tech
498,China,Changsha,8394500.0,28.1902541,112.95615947593421,Orange,Tech
499,Malaysia,Kuala Lumpur,8285000.0,3.0822852,101.7352632,Orange,Tech
500,Vietnam,Hanoi,7785000.0,21.0612979,105.89433746981447,Orange,Tech
501,India,Pune,7764000.0,18.54393845,73.79050891238676,Orange,Tech
502,China,Nanjing,7496000.0,31.9900615,118.7569211,Orange,Tech
503,India,Ahmedabad,7410000.0,53.4732879,-2.2983216,Orange,Tech
504,Hong Kong,Hong Kong,7347000.0,22.4502842,114.1684019,Orange,Tech
505,Chile,Santiago,7007000.0,42.0086564,-4.5326284,Orange,Tech
506,Saudi Arabia,Riyadh,6881000.0,24.7263495,46.860631,Orange,Tech
507,Tanzania,Dar es Salaam,6698000.0,-6.8179271,39.2859424,Orange,Tech
508,China,Quanzhou,6480000.0,24.9202489,118.5927911,Orange,Tech
509,China,Hangzhou,6446000.0,30.2151677,120.2113706,Orange,Tech
510,Japan,Tokyo,37977000.0,35.7056172,139.5769351,Nike,Mode
511,Indonesia,Jakarta,34540000.0,-6.2656348,106.7830542,Nike,Mode
512,India,Delhi,29617000.0,28.5573461,77.163798,Nike,Mode
513,India,Mumbai,23355000.0,19.1362681,72.8296148,Nike,Mode
514,Philippines,Manila,23088000.0,14.6520224,121.0755371,Nike,Mode
515,China,Shanghai,22120000.0,31.2363921,121.4705843,Nike,Mode
516,Brazil,São Paulo,22046000.0,-23.420056600000002,-47.163394579447306,Nike,Mode
517,"Korea, South",Seoul,21794000.0,37.502298,127.0259218,Nike,Mode
518,Mexico,Mexico City,20996000.0,19.438915,-99.2010688,Nike,Mode
519,China,Guangzhou,20902000.0,23.1281183,113.2637371,Nike,Mode
520,China,Beijing,19433000.0,39.7853191,116.3196691,Nike,Mode
521,Egypt,Cairo,19372000.0,30.0587324,31.2214644,Nike,Mode
522,United States,New York,18713220.0,40.6230394,-73.63827,Nike,Mode
523,India,Kolkāta,17560000.0,22.5618943,88.3511411,Nike,Mode
524,Russia,Moscow,17125000.0,55.771065,37.6201165,Nike,Mode
525,Thailand,Bangkok,17066000.0,13.9175416,100.6013761,Nike,Mode
526,Argentina,Buenos Aires,16157000.0,-34.6187238,-58.43791534229638,Nike,Mode
527,China,Shenzhen,15929000.0,22.6259715,114.0198503,Nike,Mode
528,Bangladesh,Dhaka,15443000.0,52.2102232,20.9130671,Nike,Mode
529,Nigeria,Lagos,15279000.0,6.4315265,3.481844656830685,Nike,Mode
530,Turkey,Istanbul,15154000.0,41.0143495,28.9675463,Nike,Mode
531,Japan,Ōsaka,14977000.0,34.672071,135.5006127,Nike,Mode
532,Pakistan,Karachi,14835000.0,24.8139919,67.0277322,Nike,Mode
533,India,Bangalore,13707000.0,13.0293655,77.570961,Nike,Mode
534,Iran,Tehran,13633000.0,31.9857022,34.767562,Nike,Mode
535,Vietnam,Ho Chi Minh City,13312000.0,10.7699376,106.6913455,Nike,Mode
536,United States,Los Angeles,12750807.0,34.1459389,-118.1513107,Nike,Mode
537,Brazil,Rio de Janeiro,12272000.0,-22.5195529,-44.0038759,Nike,Mode
538,China,Baoding,11860000.0,38.8668576,115.4919648,Nike,Mode
539,India,Chennai,11324000.0,52.2102232,20.9130671,Nike,Mode
540,China,Chengdu,11309000.0,30.6550104,104.0814439,Nike,Mode
541,Pakistan,Lahore,11021000.0,52.2102232,20.9130671,Nike,Mode
542,France,Paris,11020000.0,48.86126265,2.347509766277338,Nike,Mode
543,United Kingdom,London,10979000.0,51.5077603,-0.2205688,Nike,Mode
544,China,Tianjin,10800000.0,39.1609814,117.3930522,Nike,Mode
545,Peru,Lima,9848000.0,-12.0771769,-77.0829793,Nike,Mode
546,India,Hyderābād,9746000.0,17.4340349,78.4038158,Nike,Mode
547,Colombia,Bogotá,9464000.0,4.69747865,-74.044970068726,Nike,Mode
548,China,Weifang,9373000.0,36.7099294,119.1060122,Nike,Mode
549,Japan,Nagoya,9113000.0,35.1680638,136.9073265,Nike,Mode
550,China,Wuhan,8962000.0,30.5085295,114.2019372,Nike,Mode
551,China,Heze,8750000.0,34.7904419,116.0789592,Nike,Mode
552,United States,Chicago,8604203.0,41.9116924,-87.677657,Nike,Mode
553,Angola,Luanda,8417000.0,-8.811142449999998,13.256051153629706,Nike,Mode
554,Malaysia,Kuala Lumpur,8285000.0,52.2102232,20.9130671,Nike,Mode
555,China,Dongguan,7981000.0,38.8668576,115.4919648,Nike,Mode
556,China,Jinan,7967400.0,36.6538475,116.9679758,Nike,Mode
557,Vietnam,Hanoi,7785000.0,21.00241975,105.81576440366882,Nike,Mode
558,India,Pune,7764000.0,52.2102232,20.9130671,Nike,Mode
559,China,Chongqing,7739000.0,43.8891926,125.314691,Nike,Mode
560,China,Changchun,7674439.0,43.8891926,125.314691,Nike,Mode
561,China,Ningbo,7639000.0,29.8283607,121.5431917,Nike,Mode
562,China,Nanjing,7496000.0,31.2363921,121.4705843,Nike,Mode
563,India,Ahmedabad,7410000.0,52.2102232,20.9130671,Nike,Mode
564,Hong Kong,Hong Kong,7347000.0,22.3172438,114.1714628,Nike,Mode
565,China,Nanning,7153300.0,22.816278,108.3303719,Nike,Mode
566,China,Xi’an,7135000.0,34.820575149999996,135.75757356926567,Nike,Mode
567,China,Tangshan,7100000.0,40.1399406,118.305451,Nike,Mode
568,Chile,Santiago,7007000.0,-33.4515164,-70.6782968,Nike,Mode
569,China,Hangzhou,6446000.0,30.3114844,120.3314216,Nike,Mode
570,United States,Miami,6445545.0,25.7906437,-80.1396932,Nike,Mode
571,China,Maoming,6313200.0,21.6675782,110.9461205,Nike,Mode
572,China,Kunming,6250000.0,25.0399253,102.709263,Nike,Mode
573,China,Zunyi,6127009.0,31.2099192,121.40301,Nike,Mode
574,Spain,Madrid,6026000.0,40.4220475,-3.6978504,Nike,Mode
575,India,Sūrat,5807000.0,52.2102232,20.9130671,Nike,Mode
576,China,Qingdao,5775000.0,36.066283,120.3725758,Nike,Mode
577,Singapore,Singapore,5745000.0,1.3035299,103.8356524,Nike,Mode
578,United States,Dallas,5743938.0,32.867604,-96.7730404,Nike,Mode
579,Kenya,Nairobi,5545000.0,-1.2978304,36.7629406,Nike,Mode
580,China,Tai’an,5499000.0,34.27812755,135.2960125,Nike,Mode
581,United States,Atlanta,5449398.0,33.848158,-84.363032,Nike,Mode
582,Canada,Toronto,5429524.0,43.7778261,-79.3450284,Nike,Mode
583,United States,Washington,5379184.0,38.915451,-76.984954,Nike,Mode
584,China,Jinhua,5361572.0,29.3284163,120.10284,Nike,Mode
585,Russia,Saint Petersburg,5351935.0,60.0590565,30.3349744,Nike,Mode
586,Mexico,Guadalajara,5253000.0,20.6903757,-103.3735164,Nike,Mode
587,China,Fuzhou,5245000.0,26.0833816,119.2961525,Nike,Mode
588,China,Pudong,5187200.0,31.2293263,121.5230249,Nike,Mode
589,Australia,Melbourne,5078193.0,-37.812097,144.9639793,Nike,Mode
590,Indonesia,Surabaya,4975000.0,52.2102232,20.9130671,Nike,Mode
591,China,Ji’an,4956600.0,43.4901637,-1.4938429,Nike,Mode
592,Egypt,Alexandria,4870000.0,44.7355627,8.838112,Nike,Mode
593,China,Guilin,4747963.0,25.2761606,110.2928174,Nike,Mode
594,United States,Boston,4688346.0,42.3500539,-71.0801529,Nike,Mode
595,China,Changzhou,4592431.0,31.7304326,119.9371768,Nike,Mode
596,Spain,Barcelona,4588000.0,41.4102443,2.2169438,Nike,Mode
597,China,Wuxi,4580000.0,31.5141444,120.2772251,Nike,Mode
598,China,Jiaxing,4501657.0,30.5026611,120.6894965,Nike,Mode
599,China,Harbin,4458000.0,39.1261966,117.1971528,Nike,Mode
600,South Africa,Johannesburg,4434827.0,-26.1443944,28.0425577,Nike,Mode
601,Morocco,Casablanca,4370000.0,33.7086791,-7.3477281,Nike,Mode
602,Turkey,İzmir,4320519.0,38.4502376,27.2093795,Nike,Mode
603,Mexico,Monterrey,4295000.0,25.66815495,-100.31397535191283,Nike,Mode
604,United States,Phoenix,4219697.0,33.2878856,-111.9739887,Nike,Mode
605,China,Yanjiang,4217000.0,22.7162447,112.2315032,Nike,Mode
606,China,Fuzhou,4047200.0,26.0833816,119.2961525,Nike,Mode
607,Jordan,Amman,4007526.0,31.9641733,35.9090546,Nike,Mode
608,United States,Seattle,3789215.0,47.6111595,-122.333978,Nike,Mode
609,Japan,Yokohama,3757630.0,52.2102232,20.9130671,Nike,Mode
610,China,Guang’an,3723000.0,40.8182315,111.6543539,Nike,Mode
611,Japan,Tokyo,37977000.0,35.660819000000004,139.72860148656522,Zara,Mode
612,India,Delhi,29617000.0,28.5598136,77.2061901,Zara,Mode
613,India,Mumbai,23355000.0,19.1067161,72.89948034277606,Zara,Mode
614,Philippines,Manila,23088000.0,14.5516204,121.0470494,Zara,Mode
615,China,Shanghai,22120000.0,31.2377067,121.4742044,Zara,Mode
616,Brazil,São Paulo,22046000.0,-21.2111956,-47.8171951,Zara,Mode
617,"Korea, South",Seoul,21794000.0,37.514185,127.1050698,Zara,Mode
618,Mexico,Mexico City,20996000.0,19.4868421,-99.1517377,Zara,Mode
619,China,Guangzhou,20902000.0,23.1354625,113.3257901,Zara,Mode
620,China,Beijing,19433000.0,39.823558,116.2930646,Zara,Mode
621,Egypt,Cairo,19372000.0,29.981895,31.3161009,Zara,Mode
622,United States,New York,18713220.0,40.7380555,-73.9918937,Zara,Mode
623,India,Kolkāta,17560000.0,42.2136323,20.7299705,Zara,Mode
624,Russia,Moscow,17125000.0,55.7581914,38.0823979,Zara,Mode
625,Thailand,Bangkok,17066000.0,13.7458341,100.5353938,Zara,Mode
626,Argentina,Buenos Aires,16157000.0,-34.5956419,-58.3952722,Zara,Mode
627,China,Shenzhen,15929000.0,22.5624552,113.9012145,Zara,Mode
628,Bangladesh,Dhaka,15443000.0,23.7802162,90.4145353,Zara,Mode
629,Nigeria,Lagos,15279000.0,39.8825956,37.78732544185303,Zara,Mode
630,Turkey,Istanbul,15154000.0,40.9590444,29.0827103,Zara,Mode
631,Japan,Ōsaka,14977000.0,34.67013,135.501491,Zara,Mode
632,Pakistan,Karachi,14835000.0,24.8335178,67.3150038,Zara,Mode
633,India,Bangalore,13707000.0,13.0110782,77.5553337,Zara,Mode
634,Iran,Tehran,13633000.0,42.2136323,20.7299705,Zara,Mode
635,Vietnam,Ho Chi Minh City,13312000.0,43.0314647,44.6693779,Zara,Mode
636,United States,Los Angeles,12750807.0,34.1013535,-118.3403881,Zara,Mode
637,India,Chennai,11324000.0,42.2136323,20.7299705,Zara,Mode
638,China,Chengdu,11309000.0,30.6883603,104.0724326,Zara,Mode
639,Pakistan,Lahore,11021000.0,42.2136323,20.7299705,Zara,Mode
640,France,Paris,11020000.0,48.8709702,2.3330039,Zara,Mode
641,United Kingdom,London,10979000.0,51.55428885,-0.16589721117909056,Zara,Mode
642,China,Tianjin,10800000.0,39.1259529,117.1956811,Zara,Mode
643,China,Shijiazhuang,10784600.0,38.04338,114.5003175,Zara,Mode
644,Peru,Lima,9848000.0,-12.0856502,-76.9764765,Zara,Mode
645,India,Hyderābād,9746000.0,17.4399027,78.363732,Zara,Mode
646,Colombia,Bogotá,9464000.0,4.66674025,-74.05424893889608,Zara,Mode
647,China,Wuhan,8962000.0,30.5594059,114.3353627,Zara,Mode
648,United States,Chicago,8604203.0,41.8951552,-87.6246644,Zara,Mode
649,Angola,Luanda,8417000.0,-8.8870651,13.2051603,Zara,Mode
650,China,Changsha,8394500.0,28.202852,112.9711203,Zara,Mode
651,Malaysia,Kuala Lumpur,8285000.0,3.1468179,101.7117182,Zara,Mode
652,Vietnam,Hanoi,7785000.0,21.0411831,105.8236961,Zara,Mode
653,India,Pune,7764000.0,42.2136323,20.7299705,Zara,Mode
654,China,Ningbo,7639000.0,29.8281451,121.5433732,Zara,Mode
655,China,Nanjing,7496000.0,31.2377067,121.4742044,Zara,Mode
656,China,Hefei,7457027.0,31.8583503,117.2966534,Zara,Mode
657,India,Ahmedabad,7410000.0,42.2136323,20.7299705,Zara,Mode
658,China,Xi’an,7135000.0,67.6351186,53.0014394,Zara,Mode
659,Chile,Santiago,7007000.0,-33.4519071,-70.56871,Zara,Mode
660,Saudi Arabia,Riyadh,6881000.0,24.6000475,46.7571026,Zara,Mode
661,Tanzania,Dar es Salaam,6698000.0,-6.8301907,39.2517679,Zara,Mode
662,China,Luoyang,6549941.0,34.6184058,112.4547773,Zara,Mode
663,United States,Miami,6445545.0,25.790513,-80.1321863,Zara,Mode
664,Spain,Madrid,6026000.0,40.4157729,-3.7033266,Zara,Mode
665,India,Sūrat,5807000.0,9.4658999,100.0451065,Zara,Mode
666,Iraq,Baghdad,5796000.0,33.3173,44.35,Zara,Mode
667,China,Qingdao,5775000.0,36.0659346,120.3727639,Zara,Mode
668,Singapore,Singapore,5745000.0,1.2829681,103.8586839,Zara,Mode
669,United States,Dallas,5743938.0,32.9319392,-96.8191326,Zara,Mode
670,China,Suzhou,5690000.0,31.3133975,120.6210404,Zara,Mode
671,United States,Philadelphia,5649300.0,39.9501397,-75.1697968,Zara,Mode
672,Egypt,Giza,5598402.0,29.9916962,31.1379847,Zara,Mode
673,Kenya,Nairobi,5545000.0,42.2136323,20.7299705,Zara,Mode
674,Turkey,Ankara,5503985.0,39.8883669,32.81124,Zara,Mode
675,United States,Houston,5464251.0,29.9611819,-95.5397042,Zara,Mode
676,United States,Atlanta,5449398.0,33.9244114,-84.3415954,Zara,Mode
677,Canada,Toronto,5429524.0,43.7756895,-79.2587279,Zara,Mode
678,United States,Washington,5379184.0,38.8975382,-77.0264242,Zara,Mode
679,China,Jinhua,5361572.0,29.3109888,120.0682231,Zara,Mode
680,Russia,Saint Petersburg,5351935.0,59.7513984,30.624419513520554,Zara,Mode
681,China,Shantou,5319028.0,23.369537,116.7443006,Zara,Mode
682,Australia,Sydney,5312163.0,-33.797059,151.1827805,Zara,Mode
683,Mexico,Guadalajara,5253000.0,20.6875647,-103.2957787,Zara,Mode
684,China,Suzhou,5250000.0,31.3133975,120.6210404,Zara,Mode
685,China,Pudong,5187200.0,31.2293363,121.5223758,Zara,Mode
686,Australia,Melbourne,5078193.0,-37.7845618,145.1254475,Zara,Mode
687,China,Nanchang,5042565.0,28.6967306,115.844515,Zara,Mode
688,Indonesia,Surabaya,4975000.0,-7.2880362,112.676168,Zara,Mode
689,Côte D’Ivoire,Abidjan,4980000.0,5.3686689,-3.9583243,Zara,Mode
690,China,Ji’an,4956600.0,30.0267942,102.2174835,Zara,Mode
691,Egypt,Alexandria,4870000.0,44.91260895,8.61302015,Zara,Mode
692,United States,Boston,4688346.0,42.3498626,-71.0806797,Zara,Mode
693,China,Changzhou,4592431.0,31.8206394,119.9657342,Zara,Mode
694,Spain,Barcelona,4588000.0,41.3894664,2.1688707,Zara,Mode
695,China,Wuxi,4580000.0,31.490934,120.2984181,Zara,Mode
696,China,Dalian,4480000.0,38.9166183,121.629937,Zara,Mode
697,South Africa,Johannesburg,4434827.0,-26.0153132,28.1080001,Zara,Mode
698,Morocco,Casablanca,4370000.0,33.5869332,-7.633888,Zara,Mode
699,China,Guiyang,4365000.0,26.5792956,106.7082028,Zara,Mode
700,Turkey,İzmir,4320519.0,38.4346103,27.139813,Zara,Mode
701,Mexico,Monterrey,4295000.0,25.6387373,-100.3143035,Zara,Mode
702,United States,Phoenix,4219697.0,42.2136323,20.7299705,Zara,Mode
703,Jordan,Amman,4007526.0,31.964351,35.9082719,Zara,Mode
704,United States,Seattle,3789215.0,47.6116696,-122.337055,Zara,Mode
705,Japan,Yokohama,3757630.0,35.5161689,139.5661519,Zara,Mode
706,Germany,Berlin,3644826.0,52.5186515,13.4157138,Zara,Mode
